,Marcap,Pct,Cate
2024-01-24,324576933800,-0.7704160246533087,사무용전자제품
2024-01-25,331632954100,2.1739130434782705,사무용전자제품
2024-01-26,343224987450,3.49544072948329,사무용전자제품
2024-01-29,358849032400,4.552129221732737,사무용전자제품
2024-01-30,355321022250,-0.98314606741573,사무용전자제품
2024-01-31,368929061400,3.8297872340425476,사무용전자제품
2024-02-01,375985081700,1.91256830601092,사무용전자제품
2024-02-02,370945067200,-1.3404825737265424,사무용전자제품
2024-02-05,374977078800,1.0869565217391353,사무용전자제품
2024-02-06,367921058500,-1.8817204301075252,사무용전자제품
2024-02-07,367921058500,0.0,사무용전자제품
2024-02-08,366409054150,-0.4109589041095929,사무용전자제품
2024-01-02,8039184210646,,상업서비스와공급품
2024-01-03,7935542315315,-1.2892091114637072,상업서비스와공급품
2024-01-04,7908405626435,-0.3419638860425178,상업서비스와공급품
2024-01-05,7914057512149,0.07146681620764372,상업서비스와공급품
2024-01-08,7930935443535,0.21326521016673539,상업서비스와공급품
2024-01-09,7961114227050,0.3805198482557337,상업서비스와공급품
2024-01-10,7890846446909,-0.882637506974171,상업서비스와공급품
2024-01-11,7898053183500,0.09133033622550357,상업서비스와공급품
2024-01-12,7809401959887,-1.1224439941504016,상업서비스와공급품
2024-01-15,7797053401407,-0.15812425257949458,상업서비스와공급품
2024-01-16,7679057981805,-1.5133334803210108,상업서비스와공급품
2024-01-17,7523978371016,-2.019513476216095,상업서비스와공급품
2024-01-18,7546591061026,0.3005416668541816,상업서비스와공급품
2024-01-19,7671946743765,1.661090176018587,상업서비스와공급품
2024-01-22,7582210722221,-1.16966429175136,상업서비스와공급품
2024-01-23,7632164825880,0.6588329642778223,상업서비스와공급품
2024-01-24,7588162830246,-0.5765336131734577,상업서비스와공급품
2024-01-25,7567116262985,-0.2773605117843525,상업서비스와공급품
2024-01-26,7620711403544,0.7082637387397339,상업서비스와공급품
2024-01-29,7818586436011,2.5965427896269544,상업서비스와공급품
2024-01-30,7908314954223,1.1476309553697162,상업서비스와공급품
2024-01-31,7868530817217,-0.5030671797505382,상업서비스와공급품
2024-02-01,7876444475190,0.10057351438066409,상업서비스와공급품
2024-02-02,7975008908176,1.2513823121139023,상업서비스와공급품
2024-02-05,7965604811274,-0.117919578652248,상업서비스와공급품
2024-02-06,7964832200113,-0.009699340844859794,상업서비스와공급품
2024-02-07,7938635659561,-0.32890260452227427,상업서비스와공급품
2024-02-08,7981303567692,0.5374715500340743,상업서비스와공급품
2024-01-02,8359674872879,,생명과학도구및서비스
2024-01-03,8443211663378,0.9992827684006667,생명과학도구및서비스
2024-01-04,8144403716177,-3.5390318176798052,생명과학도구및서비스
2024-01-05,8104443764303,-0.4906430632193315,생명과학도구및서비스
2024-01-08,8039646569677,-0.7995267350907831,생명과학도구및서비스
2024-01-09,8317203119874,3.452347659707522,생명과학도구및서비스
2024-01-10,8120391722739,-2.3663170695533253,생명과학도구및서비스
2024-01-11,8080115402380,-0.49598987012187123,생명과학도구및서비스
2024-01-12,7800782683867,-3.4570387253469503,생명과학도구및서비스
2024-01-15,7677138705243,-1.5850201657291563,생명과학도구및서비스
2024-01-16,7580259596322,-1.2619168760730881,생명과학도구및서비스
2024-01-17,7367415009672,-2.8078799142086663,생명과학도구및서비스
2024-01-18,7318865274212,-0.6589792402934225,생명과학도구및서비스
2024-01-19,7252395792245,-0.9081938179843929,생명과학도구및서비스
2024-01-22,7436448806705,2.5378236341818017,생명과학도구및서비스
2024-01-23,7553333753324,1.5717844586466079,생명과학도구및서비스
2024-01-24,7245170412619,-4.079832174361242,생명과학도구및서비스
2024-01-25,7123342130896,-1.6815102307436436,생명과학도구및서비스
2024-01-26,7235841427780,1.5793049781514412,생명과학도구및서비스
2024-01-29,7468763124197,3.2189994590368087,생명과학도구및서비스
2024-01-30,7364346700375,-1.3980417116686406,생명과학도구및서비스
2024-01-31,7074661930891,-3.9336112389880995,생명과학도구및서비스
2024-02-01,7000179175993,-1.052810093621248,생명과학도구및서비스
2024-02-02,7133755524073,1.9081847010159025,생명과학도구및서비스
2024-02-05,7067691287122,-0.9260793522859689,생명과학도구및서비스
2024-02-06,7049588835963,-0.2561296245633171,생명과학도구및서비스
2024-02-07,7087553859030,0.5385423738945461,생명과학도구및서비스
2024-02-08,7146885478677,0.8371240744986741,생명과학도구및서비스
2024-01-02,17598909974600,,생명보험
2024-01-03,17273393916845,-1.8496376095156308,생명보험
2024-01-04,17070437144965,-1.1749675417410343,생명보험
2024-01-05,16869285113340,-1.17836485332381,생명보험
2024-01-08,16731286432100,-0.8180470026609044,생명보험
2024-01-09,16864109827580,0.7938624206753842,생명보험
2024-01-10,16674870267655,-1.1221437826235747,생명보험
2024-01-11,16271277498690,-2.4203652711341728,생명보험
2024-01-12,16375728746250,0.6419363665109312,생명보험
2024-01-15,16488108256445,0.6862565442819379,생명보험
2024-01-16,16239591002490,-1.5072514692997419,생명보험
2024-01-17,15916369057010,-1.990333041210468,생명보험
2024-01-18,15652307472470,-1.6590566830548603,생명보험
2024-01-19,15791104772740,0.8867529628722393,생명보험
2024-01-22,15825454334760,0.2175247553248827,생명보험
2024-01-23,16205428596945,2.401032249357926,생명보험
2024-01-24,16355609192310,0.9267301661698202,생명보험
2024-01-25,16611536182615,1.5647658689798671,생명보험
2024-01-26,16591210587815,-0.12235830916873525,생명보험
2024-01-29,17189422591110,3.605595867334377,생명보험
2024-01-30,17565856714550,2.189917208939196,생명보험
2024-01-31,18314639946470,4.262719684487548,생명보험
2024-02-01,20003410747830,9.220879068853849,생명보험
2024-02-02,20666065795260,3.3127102961773014,생명보험
2024-02-05,20613460203860,-0.2545505851049068,생명보험
2024-02-06,20470312794360,-0.6944365869889002,생명보험
2024-02-07,21391483512490,4.500032448863234,생명보험
2024-02-08,21681584649240,1.3561524920916224,생명보험
2024-01-02,23417517053891,,생물공학
2024-01-03,23545517455628,0.5466010826102208,생물공학
2024-01-04,22839355633438,-2.9991348608956137,생물공학
2024-01-05,22801209461835,-0.16701947382067317,생물공학
2024-01-08,22412385725634,-1.7052768049511502,생물공학
2024-01-09,23111846814848,3.1208685134041625,생물공학
2024-01-10,23201053099494,0.38597644472397885,생물공학
2024-01-11,23239333881088,0.16499587941047889,생물공학
2024-01-12,22838476807624,-1.724907759900185,생물공학
2024-01-15,22489200235823,-1.5293339163687247,생물공학
2024-01-16,22318893387928,-0.7572828117903385,생물공학
2024-01-17,21807074386172,-2.293209581944755,생물공학
2024-01-18,21351409173778,-2.0895293166099393,생물공학
2024-01-19,20666074755319,-3.2097854192250197,생물공학
2024-01-22,20535544518420,-0.631616010512126,생물공학
2024-01-23,20599193495026,0.30994540489981404,생물공학
2024-01-24,20186642132566,-2.002754926107264,생물공학
2024-01-25,20091556478984,-0.4710325420026362,생물공학
2024-01-26,20398793935409,1.5291869335577468,생물공학
2024-01-29,20171439198558,-1.1145498972679357,생물공학
2024-01-30,20639636424605,2.321089841127799,생물공학
2024-01-31,20069381585934,-2.7629112593823835,생물공학
2024-02-01,19815025819421,-1.2673821832720034,생물공학
2024-02-02,20467241887770,3.291522677249059,생물공학
2024-02-05,20270738971920,-0.96008498325032,생물공학
2024-02-06,20339226155965,0.33786229569563453,생물공학
2024-02-07,19992838994145,-1.7030498562916718,생물공학
2024-02-08,19871429885911,-0.6072629718548495,생물공학
2024-01-02,32853060080390,,석유와가스
2024-01-03,31990915907077,-2.6242431335265937,석유와가스
2024-01-04,32448827533910,1.431380171055685,석유와가스
2024-01-05,32195844078400,-0.7796382018599113,석유와가스
2024-01-08,31883582156235,-0.9698827010238054,석유와가스
2024-01-09,31992640579542,0.3420519776372588,석유와가스
2024-01-10,31644728791151,-1.0874744381477397,석유와가스
2024-01-11,31297570631304,-1.0970489339256928,석유와가스
2024-01-12,31190235152470,-0.3429514708935377,석유와가스
2024-01-15,31374876694689,0.5919850918609582,석유와가스
2024-01-16,31107933322094,-0.8508188739437705,석유와가스
2024-01-17,30375129061608,-2.355682882879062,석유와가스
2024-01-18,30384758000076,0.03170007425636889,석유와가스
2024-01-19,30256688542941,-0.4214924375395057,석유와가스
2024-01-22,29513817067193,-2.45523060031404,석유와가스
2024-01-23,29918114503732,1.3698581773362362,석유와가스
2024-01-24,30116633300876,0.6635404684985691,석유와가스
2024-01-25,30267079578521,0.49954547090966805,석유와가스
2024-01-26,30757280311202,1.61958384986991,석유와가스
2024-01-29,31551157753249,2.58110416140358,석유와가스
2024-01-30,31135155620469,-1.3185003733727108,석유와가스
2024-01-31,31731053731738,1.9139076050650683,석유와가스
2024-02-01,32501249287308,2.4272611999633487,석유와가스
2024-02-02,32892801129564,1.2047285899527083,석유와가스
2024-02-05,33501828425699,1.8515519360484234,석유와가스
2024-02-06,32500813486105,-2.987941215847578,석유와가스
2024-02-07,32978201986271,1.4688509269778605,석유와가스
2024-02-08,32913644336193,-0.19575855016255028,석유와가스
2024-01-02,22201520284618,,"섬유,의류,신발,호화품"
2024-01-03,22068396547495,-0.5996154110907148,"섬유,의류,신발,호화품"
2024-01-04,22033726617701,-0.15710216969948565,"섬유,의류,신발,호화품"
2024-01-05,21807945211629,-1.0247082120489637,"섬유,의류,신발,호화품"
2024-01-08,21919095468286,0.5096778058564233,"섬유,의류,신발,호화품"
2024-01-09,21932018900329,0.05895969594957862,"섬유,의류,신발,호화품"
2024-01-10,21825819147465,-0.48422242086617606,"섬유,의류,신발,호화품"
2024-01-11,21919380420066,0.4286724450929258,"섬유,의류,신발,호화품"
2024-01-12,21749197529316,-0.776403746313048,"섬유,의류,신발,호화품"
2024-01-15,21466397863952,-1.300276320461069,"섬유,의류,신발,호화품"
2024-01-16,21195744953332,-1.2608212720891632,"섬유,의류,신발,호화품"
2024-01-17,20709295964015,-2.295031339488396,"섬유,의류,신발,호화품"
2024-01-18,20749217347992,0.19277035803808573,"섬유,의류,신발,호화품"
2024-01-19,20846933634544,0.47093962588162785,"섬유,의류,신발,호화품"
2024-01-22,20723647213425,-0.5913887542420615,"섬유,의류,신발,호화품"
2024-01-23,20832109992480,0.5233768840879449,"섬유,의류,신발,호화품"
2024-01-24,20830303804686,-0.00867021052909367,"섬유,의류,신발,호화품"
2024-01-25,20877496171104,0.22655630402943494,"섬유,의류,신발,호화품"
2024-01-26,21028445894581,0.7230259904725811,"섬유,의류,신발,호화품"
2024-01-29,21077591220752,0.2337087886445488,"섬유,의류,신발,호화품"
2024-01-30,21201086023657,0.5859056740004087,"섬유,의류,신발,호화품"
2024-01-31,21257901816155,0.26798529299207896,"섬유,의류,신발,호화품"
2024-02-01,21692166328007,2.042838073144071,"섬유,의류,신발,호화품"
2024-02-02,22184265743478,2.2685581883799433,"섬유,의류,신발,호화품"
2024-02-05,22251628956396,0.3036531102581286,"섬유,의류,신발,호화품"
2024-02-06,22072130200704,-0.806676922591798,"섬유,의류,신발,호화품"
2024-02-07,22335781603894,1.1944991298646457,"섬유,의류,신발,호화품"
2024-02-08,22084649213235,-1.1243501351894336,"섬유,의류,신발,호화품"
2024-01-02,9598451045197,,소프트웨어
2024-01-03,9553330471442,-0.4700818240624183,소프트웨어
2024-01-04,9409056840259,-1.5101919860752266,소프트웨어
2024-01-05,9825693293294,4.428036307021932,소프트웨어
2024-01-08,10451516398575,6.36925137596267,소프트웨어
2024-01-09,10611006110849,1.5259959052041916,소프트웨어
2024-01-10,10628737609347,0.16710478076034097,소프트웨어
2024-01-11,10688812185817,0.5652089521635206,소프트웨어
2024-01-12,10505595356975,-1.7140990566296144,소프트웨어
2024-01-15,10628851790002,1.1732455785589124,소프트웨어
2024-01-16,10559398636908,-0.6534398490656401,소프트웨어
2024-01-17,10351774191080,-1.9662525581929935,소프트웨어
2024-01-18,10900014353419,5.296098545227279,소프트웨어
2024-01-19,11335091493540,3.991528139451761,소프트웨어
2024-01-22,11732808295301,3.5087215836560492,소프트웨어
2024-01-23,11686531738940,-0.3944201183235352,소프트웨어
2024-01-24,11783876395718,0.832964466725783,소프트웨어
2024-01-25,11619542313112,-1.3945672636698325,소프트웨어
2024-01-26,11791950026194,1.483773701546287,소프트웨어
2024-01-29,11111241869664,-5.772651300403342,소프트웨어
2024-01-30,11120020286458,0.079004821395956,소프트웨어
2024-01-31,10632615605894,-4.383127620347627,소프트웨어
2024-02-01,10355712908316,-2.6042763873124875,소프트웨어
2024-02-02,10578660399691,2.152893705617953,소프트웨어
2024-02-05,10387915264768,-1.8031123763890933,소프트웨어
2024-02-06,10319697304762,-0.6567050102667893,소프트웨어
2024-02-07,10398413632687,0.7627774885284433,소프트웨어
2024-02-08,10570640453826,1.656279767498492,소프트웨어
2024-01-02,24273308773575,,손해보험
2024-01-03,23864989802445,-1.6821726899239775,손해보험
2024-01-04,23558237856800,-1.2853638245157506,손해보험
2024-01-05,23431427481895,-0.5382846360403648,손해보험
2024-01-08,23448300092695,0.07200846304833419,손해보험
2024-01-09,23497157590600,0.2083626433978525,손해보험
2024-01-10,23224604503835,-1.159940668202497,손해보험
2024-01-11,23222024061505,-0.011110812800163572,손해보험
2024-01-12,23768130922005,2.351676404492564,손해보험
2024-01-15,24161053233275,1.6531477067312172,손해보험
2024-01-16,23685096456135,-1.9699338954499934,손해보험
2024-01-17,23242715705175,-1.8677599720959281,손해보험
2024-01-18,22816461864220,-1.8339244276007527,손해보험
2024-01-19,22314063339615,-2.201912494560976,손해보험
2024-01-22,22577371295875,1.1800090026299115,손해보험
2024-01-23,22761845816385,0.8170770551295448,손해보험
2024-01-24,23001294127845,1.0519722934228648,손해보험
2024-01-25,23310603394395,1.3447472339199962,손해보험
2024-01-26,23309499942185,-0.004733692180036719,손해보험
2024-01-29,24070282820635,3.2638318296702495,손해보험
2024-01-30,24546011482580,1.9764149241203288,손해보험
2024-01-31,25415770756505,3.543383309106063,손해보험
2024-02-01,27307290259595,7.442306279874988,손해보험
2024-02-02,28384770273765,3.9457595533171075,손해보험
2024-02-05,28330900501575,-0.1897840696628461,손해보험
2024-02-06,27883795926070,-1.578151656281257,손해보험
2024-02-07,28444439920965,2.0106444487740127,손해보험
2024-02-08,29899136923340,5.114169962273762,손해보험
2024-01-02,35767037435201,,식품
2024-01-03,35177252135340,-1.6489632414468547,식품
2024-01-04,35102537535833,-0.21239464418524312,식품
2024-01-05,34889233499877,-0.6076598756948992,식품
2024-01-08,34717788231378,-0.49139878209019106,식품
2024-01-09,34757402784487,0.1141044839751526,식품
2024-01-10,34729354881191,-0.08069620008696043,식품
2024-01-11,34486711533961,-0.6986693189668602,식품
2024-01-12,34457212213999,-0.08553822225975116,식품
2024-01-15,34563692543276,0.30902189247259404,식품
2024-01-16,33702928300291,-2.490371194881069,식품
2024-01-17,32849901934990,-2.531015577342677,식품
2024-01-18,32610339957597,-0.7292623821742117,식품
2024-01-19,32454960879548,-0.4764718130845558,식품
2024-01-22,32214769948701,-0.7400746275382564,식품
2024-01-23,32352494705172,0.42752053387409283,식품
2024-01-24,32040221833898,-0.9652203767274825,식품
2024-01-25,32061457662144,0.06627865548525236,식품
2024-01-26,32197978153954,0.425808749086265,식품
2024-01-29,32221071687166,0.07172355078191028,식품
2024-01-30,32475197175733,0.7886934706402782,식품
2024-01-31,32458576751891,-0.05117882349431335,식품
2024-02-01,32890148407406,1.3296074526430335,식품
2024-02-02,33458111430658,1.7268484660412975,식품
2024-02-05,33469369486630,0.033648211123127325,식품
2024-02-06,33105796954095,-1.0862843791552002,식품
2024-02-07,33122553022690,0.050613699522883415,식품
2024-02-08,33049024383067,-0.22198965029244233,식품
2024-01-02,842502827070,,식품과기본식료품소매
2024-01-03,848849419844,0.7533022525362698,식품과기본식료품소매
2024-01-04,833241908529,-1.8386666645620497,식품과기본식료품소매
2024-01-05,830918030444,-0.27889596781114356,식품과기본식료품소매
2024-01-08,852236429848,2.5656440976023376,식품과기본식료품소매
2024-01-09,848155904387,-0.47880204578062413,식품과기본식료품소매
2024-01-10,849909245440,0.20672391053708772,식품과기본식료품소매
2024-01-11,848846400035,-0.12505398790546574,식품과기본식료품소매
2024-01-12,864568151694,1.8521315114668369,식품과기본식료품소매
2024-01-15,866868458765,0.26606428498352486,식품과기본식료품소매
2024-01-16,853126010587,-1.5852979813775203,식품과기본식료품소매
2024-01-17,835460095590,-2.070727510094883,식품과기본식료품소매
2024-01-18,831428473897,-0.4825630469104447,식품과기본식료품소매
2024-01-19,860175155390,3.4575050525105233,식품과기본식료품소매
2024-01-22,840743942522,-2.258983271748871,식품과기본식료품소매
2024-01-23,839637077293,-0.13165307212082977,식품과기본식료품소매
2024-01-24,829842632249,-1.1665093537290394,식품과기본식료품소매
2024-01-25,818054115760,-1.4205725315715956,식품과기본식료품소매
2024-01-26,824729761458,0.8160396200437292,식품과기본식료품소매
2024-01-29,824580328179,-0.018119059840382423,식품과기본식료품소매
2024-01-30,833551473532,1.0879649982448392,식품과기본식료품소매
2024-01-31,817143555793,-1.968434854955614,식품과기본식료품소매
2024-02-01,836293756521,2.3435540294282298,식품과기본식료품소매
2024-02-02,847561927036,1.3473938346587389,식품과기본식료품소매
2024-02-05,861493572442,1.6437318574136883,식품과기본식료품소매
2024-02-06,858980053991,-0.29176287919074895,식품과기본식료품소매
2024-02-07,853784310570,-0.6048735819719542,식품과기본식료품소매
2024-02-08,853889219236,0.012287490493934072,식품과기본식료품소매
2024-01-02,65939423902267,,양방향미디어와서비스
2024-01-03,64453404063609,-2.2536136209811652,양방향미디어와서비스
2024-01-04,64847275472584,0.6110948129074645,양방향미디어와서비스
2024-01-05,63849790181175,-1.5382069395200926,양방향미디어와서비스
2024-01-08,65737947922795,2.957187073383194,양방향미디어와서비스
2024-01-09,67070129928093,2.026503788744005,양방향미디어와서비스
2024-01-10,67483112859456,0.6157479220716633,양방향미디어와서비스
2024-01-11,68310167186497,1.2255722831924887,양방향미디어와서비스
2024-01-12,67919543603765,-0.5718381301359377,양방향미디어와서비스
2024-01-15,68047491078793,0.18838094050577237,양방향미디어와서비스
2024-01-16,67406066387232,-0.9426132857981329,양방향미디어와서비스
2024-01-17,64619543903670,-4.133934277597628,양방향미디어와서비스
2024-01-18,64045793497319,-0.8878899040301258,양방향미디어와서비스
2024-01-19,64325654092888,0.43696951866278866,양방향미디어와서비스
2024-01-22,64017997301134,-0.47828008295063285,양방향미디어와서비스
2024-01-23,64811961908820,1.2402209396699337,양방향미디어와서비스
2024-01-24,64452917213521,-0.5539790568353964,양방향미디어와서비스
2024-01-25,63427990853966,-1.5901939025654954,양방향미디어와서비스
2024-01-26,64257852128238,1.3083518224353607,양방향미디어와서비스
2024-01-29,62645763483971,-2.5087807806737583,양방향미디어와서비스
2024-01-30,61807782798174,-1.3376494102612546,양방향미디어와서비스
2024-01-31,59420161084279,-3.862979071246575,양방향미디어와서비스
2024-02-01,59671428205863,0.42286509662539107,양방향미디어와서비스
2024-02-02,64449570643453,8.007420940396614,양방향미디어와서비스
2024-02-05,61728146912533,-4.222563011281211,양방향미디어와서비스
2024-02-06,60849262552322,-1.4237983872354865,양방향미디어와서비스
2024-02-07,60570302316565,-0.45844472727526453,양방향미디어와서비스
2024-02-08,60993358338780,0.6984545330547265,양방향미디어와서비스
2024-01-02,13114663853448,,에너지장비및서비스
2024-01-03,12664430151406,-3.4330556015252256,에너지장비및서비스
2024-01-04,12472648880213,-1.5143300480180644,에너지장비및서비스
2024-01-05,12399364310244,-0.5875621984778312,에너지장비및서비스
2024-01-08,12337381743558,-0.49988503551582353,에너지장비및서비스
2024-01-09,12584526115478,2.0032157313203625,에너지장비및서비스
2024-01-10,12887135053314,2.4046113064505104,에너지장비및서비스
2024-01-11,12661899453501,-1.7477554078637492,에너지장비및서비스
2024-01-12,12509374790049,-1.2045954401401215,에너지장비및서비스
2024-01-15,12574815328702,0.5231319690337966,에너지장비및서비스
2024-01-16,12713493525155,1.1028249149430236,에너지장비및서비스
2024-01-17,11684710773971,-8.092053920100273,에너지장비및서비스
2024-01-18,11494637273230,-1.626685541625983,에너지장비및서비스
2024-01-19,11363792736433,-1.138309401913229,에너지장비및서비스
2024-01-22,11261931800544,-0.8963639011333568,에너지장비및서비스
2024-01-23,11503262679614,2.142890610102466,에너지장비및서비스
2024-01-24,11815382002453,2.713311271176444,에너지장비및서비스
2024-01-25,11675133323971,-1.1870007965284812,에너지장비및서비스
2024-01-26,11728679478122,0.4586341985582276,에너지장비및서비스
2024-01-29,11519067711405,-1.787172776850099,에너지장비및서비스
2024-01-30,11593499194048,0.646158912403183,에너지장비및서비스
2024-01-31,11524787834866,-0.5926714448496795,에너지장비및서비스
2024-02-01,11746565130642,1.9243503564122522,에너지장비및서비스
2024-02-02,11815616257576,0.5878410085504271,에너지장비및서비스
2024-02-05,11570466156136,-2.0747974214448073,에너지장비및서비스
2024-02-06,11283880440559,-2.4768726835177612,에너지장비및서비스
2024-02-07,11367783146721,0.7435625235838073,에너지장비및서비스
2024-02-08,11468723461803,0.8879507444784052,에너지장비및서비스
2024-01-02,20046593483401,,우주항공과국방
2024-01-03,20932671442895,4.420092422324484,우주항공과국방
2024-01-04,20604284121233,-1.5687788467795505,우주항공과국방
2024-01-05,20357656013575,-1.196974892245084,우주항공과국방
2024-01-08,20111140748873,-1.2109216529526678,우주항공과국방
2024-01-09,20162790329663,0.25682074147332923,우주항공과국방
2024-01-10,20832735668373,3.3226816713180396,우주항공과국방
2024-01-11,21091546905034,1.24232957582191,우주항공과국방
2024-01-12,21106081287887,0.06891093819927363,우주항공과국방
2024-01-15,21068165020687,-0.17964617250745274,우주항공과국방
2024-01-16,20886971707317,-0.8600336725675173,우주항공과국방
2024-01-17,20547444689902,-1.6255444885581949,우주항공과국방
2024-01-18,21111255889391,2.7439480090976076,우주항공과국방
2024-01-19,21292583744251,0.8589155273851956,우주항공과국방
2024-01-22,21520774620120,1.0716918087999128,우주항공과국방
2024-01-23,20894240024359,-2.9113013207956118,우주항공과국방
2024-01-24,20485659768249,-1.955468376134606,우주항공과국방
2024-01-25,20224218765009,-1.2762147092045817,우주항공과국방
2024-01-26,20141200226907,-0.41049070456870007,우주항공과국방
2024-01-29,19333999936165,-4.007706996843452,우주항공과국방
2024-01-30,19027511288494,-1.5852314507237675,우주항공과국방
2024-01-31,19268073115745,1.2642842440275803,우주항공과국방
2024-02-01,18908780087246,-1.8647065865937673,우주항공과국방
2024-02-02,18757696949059,-0.7990104993018887,우주항공과국방
2024-02-05,18769637148928,0.06365493536559796,우주항공과국방
2024-02-06,18952382452820,0.9736219322835193,우주항공과국방
2024-02-07,19045518553643,0.4914215986029813,우주항공과국방
2024-02-08,19159248194666,0.5971464662549053,우주항공과국방
2024-01-02,6404466220612,,운송인프라
2024-01-03,6429737325424,0.3945856522854063,운송인프라
2024-01-04,6355751695172,-1.150678892580126,운송인프라
2024-01-05,6340898199420,-0.23370163694851342,운송인프라
2024-01-08,6333829759008,-0.11147380370570836,운송인프라
2024-01-09,6408815177160,1.1838874899559038,운송인프라
2024-01-10,6419702877940,0.16988632811258952,운송인프라
2024-01-11,6391964509970,-0.43208180343232705,운송인프라
2024-01-12,6357678770532,-0.5363881383340319,운송인프라
2024-01-15,6364479799072,0.10697345344850007,운송인프라
2024-01-16,6402694692322,0.6004401688190164,운송인프라
2024-01-17,6361324999170,-0.6461294055081224,운송인프라
2024-01-18,6341505066522,-0.31156925091212484,운송인프라
2024-01-19,6358120636676,0.2620130391713493,운송인프라
2024-01-22,6353997833884,-0.06484310423772177,운송인프라
2024-01-23,6336183897894,-0.2803579172627857,운송인프라
2024-01-24,6297105481620,-0.6167500328863373,운송인프라
2024-01-25,6289316060452,-0.12369843876263165,운송인프라
2024-01-26,6302371366322,0.20757910310937877,운송인프라
2024-01-29,6320264967012,0.28391853875222584,운송인프라
2024-01-30,6338717279126,0.2919547235805675,운송인프라
2024-01-31,6338385185428,-0.005239130937317871,운송인프라
2024-02-01,6348127981256,0.15371100908159185,운송인프라
2024-02-02,6364349490068,0.25553216412612656,운송인프라
2024-02-05,6414467806700,0.7874852993257742,운송인프라
2024-02-06,6363051504170,-0.8015677072429117,운송인프라
2024-02-07,6396072898410,0.5189553191320195,운송인프라
2024-02-08,6417196403390,0.33025741444021595,운송인프라
2024-01-02,93056762923050,,은행
2024-01-03,91205141725235,-1.9897760674805864,은행
2024-01-04,89391015193240,-1.9890616884958634,은행
2024-01-05,88856852489680,-0.5975574865161537,은행
2024-01-08,89167052840185,0.34910121370890224,은행
2024-01-09,89923565471600,0.8484217065813704,은행
2024-01-10,89228246831580,-0.7732329522004977,은행
2024-01-11,90639672258540,1.581814590198194,은행
2024-01-12,90369952664805,-0.2975734432993704,은행
2024-01-15,92331982270190,2.171108369020014,은행
2024-01-16,91069399764990,-1.3674378846382007,은행
2024-01-17,89530504550260,-1.689804938542705,은행
2024-01-18,88864955938045,-0.7433763671480076,은행
2024-01-19,89380076222810,0.5796663930426327,은행
2024-01-22,89191502793915,-0.21097926614530582,은행
2024-01-23,92441164188430,3.643465232359233,은행
2024-01-24,93802094011285,1.472211903433962,은행
2024-01-25,94072582406035,0.2883607211556116,은행
2024-01-26,94859508949740,0.8365099836512124,은행
2024-01-29,96299729146165,1.5182665526848549,은행
2024-01-30,96088456532125,-0.2193906627912967,은행
2024-01-31,98003472739535,1.9929721805550749,은행
2024-02-01,103134061899200,5.235109548924477,은행
2024-02-02,109137513579505,5.82101739207419,은행
2024-02-05,105476251750985,-3.3547235120514496,은행
2024-02-06,104429189740475,-0.9926992978305349,은행
2024-02-07,106462142595610,1.9467285537571044,은행
2024-02-08,109187775141395,2.5601894526377844,은행
2024-01-02,4007777911289,,음료
2024-01-03,4039878380172,0.80095428423268,음료
2024-01-04,4016350352383,-0.5823944578251972,음료
2024-01-05,3983375125161,-0.8210246698830637,음료
2024-01-08,3964418271555,-0.47589928164833983,음료
2024-01-09,3967821146961,0.08583542837585778,음료
2024-01-10,3944787493536,-0.5805113832472397,음료
2024-01-11,3861793271713,-2.103895886888607,음료
2024-01-12,3871710694833,0.2568087523649565,음료
2024-01-15,3882149678554,0.2696219977110115,음료
2024-01-16,3859583064814,-0.5812916968313653,음료
2024-01-17,3873022302840,0.3482043992917072,음료
2024-01-18,3822340513929,-1.308585000242224,음료
2024-01-19,3809568581367,-0.33413905735132365,음료
2024-01-22,3797663836810,-0.31249587197950124,음료
2024-01-23,3816271968957,0.4899889233648036,음료
2024-01-24,3800025574962,-0.42571373652492417,음료
2024-01-25,3830477987703,0.8013738892087563,음료
2024-01-26,3862488842361,0.8356882551150191,음료
2024-01-29,3856507118470,-0.15486708532065352,음료
2024-01-30,3867328703562,0.28060586327385284,음료
2024-01-31,3843707031896,-0.6108007225825718,음료
2024-02-01,3874549999662,0.8024276436798594,음료
2024-02-02,4018200578592,3.7075422679416103,음료
2024-02-05,3969980180408,-1.2000495555375412,음료
2024-02-06,3786992629978,-4.609281208330717,음료
2024-02-07,3830681216773,1.1536485824968246,음료
2024-02-08,3804984621819,-0.6708100596177213,음료
2024-01-02,2662246487952,,인터넷과카탈로그소매
2024-01-03,2635055570854,-1.021352351146021,인터넷과카탈로그소매
2024-01-04,2580194028622,-2.081988055159678,인터넷과카탈로그소매
2024-01-05,2565062057780,-0.5864663926100744,인터넷과카탈로그소매
2024-01-08,2544468456336,-0.8028500278010164,인터넷과카탈로그소매
2024-01-09,2589791387604,1.7812337643699605,인터넷과카탈로그소매
2024-01-10,2612311194754,0.8695606625997332,인터넷과카탈로그소매
2024-01-11,2632899059978,0.7881092139919721,인터넷과카탈로그소매
2024-01-12,2599191656008,-1.280239128129801,인터넷과카탈로그소매
2024-01-15,2600376243558,0.04557522902406408,인터넷과카탈로그소매
2024-01-16,2588761713350,-0.44664806628552656,인터넷과카탈로그소매
2024-01-17,2540375621000,-1.8690825076899675,인터넷과카탈로그소매
